restaurant_name,restaurant_ID,restaurant_address,restaurant_tag,rating,price,review_number,unique_reviewer,reviews_Jan_19,reviews_Feb_19,reviews_Mar_19,reviews_Apr_19,reviews_May_19,reviews_Jun_19,reviews_Jul_19,reviews_Aug_19,reviews_Jan_20,reviews_Feb_20,reviews_Mar_20,reviews_Apr_20,reviews_May_20,reviews_Jun_20,reviews_Jul_20,reviews_Aug_20,restaurant_neighborhood,GIS_ID,CT_ID_10,NUM_REST,RATE_REVIEWS,RATE_REVIEWERS,AVG_RATING,PCT_DLRS_1,PCT_DLRS_2,PCT_DLRS_3,PCT_DLRS_4,PCT_DLRS_NA,reviews_Jan_19,reviews_Feb_19,reviews_Mar_19,reviews_Apr_19,reviews_May_19,reviews_Jun_19,reviews_Jul_19,reviews_Aug_19,reviews_Jan_20,reviews_Feb_20,reviews_Mar_20,reviews_Apr_20,reviews_May_20,reviews_Jun_20,reviews_Jul_20,reviews_Aug_20,closed
Riverview Cafe,2626,"1 Science Park,Boston, MA 02114,","Cafes,",3,$ ,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,301290001,25025020301,14,110.5,110.4285714,3.337750485,0.357142857,0.142857143,0.214285714,0,0.285714286,5,10,13,10,12,5,13,16,9,11,3,0,0,1,0,2,FALSE
Scampo,2760,"215 Charles St,Boston, MA 02114,","Italian,",4,$$$ ,559,559,0,1,7,7,5,2,5,3,5,4,0,0,0,0,0,0,Boston,300445000,25025020301,14,110.5,110.4285714,3.337750485,0.357142857,0.142857143,0.214285714,0,0.285714286,5,10,13,10,12,5,13,16,9,11,3,0,0,1,0,2,FALSE
The Dean's List,3210,"5 Blossom St,Boston, MA 02114,","American (Traditional),Sandwiches,",3,$$ ,45,45,1,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,Boston,300660002,25025020301,14,110.5,110.4285714,3.337750485,0.357142857,0.142857143,0.214285714,0,0.285714286,5,10,13,10,12,5,13,16,9,11,3,0,0,1,0,2,FALSE
Cafe Podima,589,"156 Cambridge St,Boston, MA 02114,","Sandwiches,",3.5,$ ,152,152,1,1,0,1,1,1,2,0,2,1,2,1,0,0,0,0,Boston,300114000,25025020302,9,274.6666667,274.4444444,3.864279935,0.222222222,0.555555556,0.111111111,0,0.111111111,20,13,10,18,24,20,25,23,15,17,6,2,3,5,5,3,FALSE
Florina Pizzeria & Paninoteca,1222,"16 Derne St,Boston, MA 02114,","Pizza,Italian,Salad,",4.5,$$ ,99,99,2,0,1,0,1,2,2,3,0,2,1,0,0,2,2,1,Boston,300001000,25025020302,9,274.6666667,274.4444444,3.864279935,0.222222222,0.555555556,0.111111111,0,0.111111111,20,13,10,18,24,20,25,23,15,17,6,2,3,5,5,3,FALSE
Grotto,1390,"37 Bowdoin St,Boston, MA 02114,","Italian,",4,$$$ ,813,813,2,3,3,3,4,3,4,9,3,1,1,0,0,0,1,0,Boston,300040000,25025020302,9,274.6666667,274.4444444,3.864279935,0.222222222,0.555555556,0.111111111,0,0.111111111,20,13,10,18,24,20,25,23,15,17,6,2,3,5,5,3,FALSE
New Sushi,2151,"106 Cambridge St,Boston, MA 02114,","Sushi Bars,Poke,Wraps,",4,$$ ,134,134,1,0,0,3,2,0,2,1,1,2,1,0,1,1,1,2,Boston,300026000,25025020302,9,274.6666667,274.4444444,3.864279935,0.222222222,0.555555556,0.111111111,0,0.111111111,20,13,10,18,24,20,25,23,15,17,6,2,3,5,5,3,FALSE
Seoul - Boston,2784,"156 Cambridge St,Boston, MA 02114,","Korean,Sushi Bars,Japanese,",3.5,$$ ,274,274,2,4,1,2,5,3,3,1,3,3,0,1,2,2,1,0,Boston,300114000,25025020302,9,274.6666667,274.4444444,3.864279935,0.222222222,0.555555556,0.111111111,0,0.111111111,20,13,10,18,24,20,25,23,15,17,6,2,3,5,5,3,FALSE
Subway,2962,"138 Cambridge St,Boston, MA 02114,","Sandwiches,",1.5,$ ,17,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,Boston,300053000,25025020302,9,274.6666667,274.4444444,3.864279935,0.222222222,0.555555556,0.111111111,0,0.111111111,20,13,10,18,24,20,25,23,15,17,6,2,3,5,5,3,FALSE
Sun Tuey Restaurant,3002,"138 Cambridge St,Boston, MA 02114,","Restaurants,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,300053000,25025020302,9,274.6666667,274.4444444,3.864279935,0.222222222,0.555555556,0.111111111,0,0.111111111,20,13,10,18,24,20,25,23,15,17,6,2,3,5,5,3,FALSE
The Red Hat,3288,"9 Bowdoin St,Boston, MA 02114,","Dive Bars,American (Traditional),",3.5,$$ ,259,259,2,0,0,3,1,3,2,3,1,3,1,0,0,0,0,0,Boston,300027000,25025020302,9,274.6666667,274.4444444,3.864279935,0.222222222,0.555555556,0.111111111,0,0.111111111,20,13,10,18,24,20,25,23,15,17,6,2,3,5,5,3,FALSE
The Tip Tap Room,3308,"138 Cambridge St,Boston, MA 02114,","American (New),Bars,",4,$$ ,724,722,10,5,5,6,9,8,10,6,5,5,0,0,0,0,0,0,Boston,300053000,25025020302,9,274.6666667,274.4444444,3.864279935,0.222222222,0.555555556,0.111111111,0,0.111111111,20,13,10,18,24,20,25,23,15,17,6,2,3,5,5,3,FALSE
2Twenty2,13,"222 Friend St,Boston, MA 02114,","Asian Fusion,Sports Bars,Sushi Bars,",3,NA,63,63,8,3,2,4,2,4,0,7,0,2,0,0,0,1,2,1,Boston,301660000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
A&B Burgers,35,"115 Beverly St,Boston, MA 02114,","Burgers,Barbeque,Salad,",3.5,NA,56,56,0,0,5,8,3,8,5,4,4,3,1,0,0,0,1,0,Boston,301536000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Alcove,69,"50 Lovejoy Wharf,Boston, MA 02114,","Cocktail Bars,American (Traditional),Wine Bars,",4,NA,128,128,8,12,5,9,7,9,6,7,3,4,1,0,0,4,4,0,Boston,303063000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Au Bon Pain,191,"101 Merrimac St,Boston, MA 02114,","Cafes,",2.5,$ ,16,16,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,Boston,301675000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
BEERWORKS No. 3 Canal,225,"112 Canal St,Boston, MA 02114,","American (Traditional),Brewpubs,Beer Bar,",3,$$ ,486,486,0,5,1,4,3,3,1,0,2,0,3,1,0,0,1,0,Boston,301609000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Banners Harbor View,261,"1 Legends Way,Boston, MA 02114,","American (New),",4.5,$$$ ,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,301925000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Bishop's Mediterranean,346,"70 Staniford St,Boston, MA 02114,","Mediterranean,",4,$ ,96,96,1,1,0,1,0,2,3,3,2,0,0,1,0,0,1,0,Boston,300470000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Blake's,356,"276 Friend St,Boston, MA 02114,","American (New),Cocktail Bars,Breakfast & Brunch,",3.5,NA,20,20,0,0,2,4,1,5,3,4,0,0,0,0,0,0,0,0,Boston,301653000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Bodega Canal,389,"57 Canal St,Boston, MA 02114,","Mexican,",3,$$ ,154,154,2,4,3,5,4,3,2,5,5,4,3,0,0,1,0,0,Boston,301568000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Boston Sports Grille,454,"132 Canal St,Boston, MA 02114,","American (Traditional),Sports Bars,",3,$$ ,114,114,2,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,Boston,301607000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Bulfinch Roma,518,"252 Friend St,Boston, MA 02114,","Restaurants,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,301656000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Bulfinch Social,519,"107 Merrimac St,Boston, MA 02114,","Hotels,",4,NA,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,301676000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Causeway Restaurant & Bar,684,"65 Causeway St,Boston, MA 02114,","Sandwiches,Sports Bars,Breakfast & Brunch,",3,$$ ,177,177,5,0,1,2,1,0,2,1,1,0,0,0,0,0,0,0,Boston,301669000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
City Winery,816,"80 Beverly St,Boston, MA 02114,","Venues & Event Spaces,Wine Bars,American (New),",3,$$ ,297,297,13,9,20,8,10,4,6,9,4,3,4,0,1,0,0,0,Boston,301536000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Commonwealth Fish and Beer,844,"138 Portland St,Boston, MA 02114,","Restaurants,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,301665000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Crazy Dough's Pizza,886,"100 Legends Way,Boston Garden,Boston, MA 02114,","Pizza,",2.5,$ ,31,31,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,Boston,301925000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Domino's Pizza,1011,"64 Staniford St,Boston, MA 02114,","Pizza,Chicken Wings,Sandwiches,",1.5,$ ,73,73,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,Boston,300470000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Finch,1186,"107 Merrimac St,The Boxer Boston,Boston, MA 02114,","Wine Bars,American (Traditional),",3.5,$$ ,34,34,0,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,Boston,301676000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Guy Fieri's Tequila Cocina,1396,"110 Causeway St,Boston, MA 02114,","Mexican,Latin American,",3,NA,76,73,0,0,0,0,0,0,0,0,17,3,5,0,0,3,1,0,Boston,301918035,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Halftime Pizza,1412,"115 Causeway St,Boston, MA 02114,","Pizza,Salad,Italian,",3.5,$ ,141,141,1,2,1,0,0,1,0,1,2,0,0,0,0,0,0,0,Boston,301598000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Hurley Cafe,1505,"19 Staniford St,Boston, MA 02114,","Restaurants,",NA,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,301686000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Hurricane's at the Garden,1506,"150 Canal St,Boston, MA 02114,","Bars,American (New),",3.5,NA,38,38,2,3,2,3,2,1,1,1,1,1,1,0,0,0,0,0,Boston,301605000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Jimmy John's,1587,"60 Valenti Way,Boston, MA 02114,","Sandwiches,Fast Food,Delis,",2.5,$ ,25,25,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,Boston,301591020,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Night Shift Brewing - Lovejoy Wharf,2173,"1 Lovejoy Wharf,Ste 101,Boston, MA 02114,","Breweries,Coffee & Tea,Breakfast & Brunch,",4,$$ ,105,103,0,0,10,16,11,13,9,6,4,4,1,1,1,1,1,0,Boston,303060000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
O'Neill Cafe,2209,"10 Causeway St,Fl 2,Boston, MA 02114,","Cafes,American (Traditional),",3,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,301920000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Popover King,2467,"74 Canal St,Boston, MA 02114,","Breakfast & Brunch,French,Sandwiches,",4.5,$$ ,93,93,0,0,3,14,12,12,10,4,6,3,3,0,0,1,0,0,Boston,301623000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Porters Bar & Grill,2473,"173 Portland St,Boston, MA 02114,","American (Traditional),Pubs,Burgers,",4,$$ ,244,244,2,1,6,4,0,4,1,0,3,0,0,0,0,0,0,0,Boston,301649000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
QDOBA Mexican Eats,2525,"101 Causeway St,Boston, MA 02114,","Mexican,Fast Food,",3,$ ,37,37,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,Boston,301652000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Rodey Pizzeria and Pasta,2636,"55 Causeway St,Boston, MA 02114,","Pizza,Pasta Shops,American (New),",3,$$ ,56,56,1,0,5,0,1,2,2,1,0,1,0,0,0,0,0,0,Boston,301681000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Ruby Room,2668,"155 Portland St,Boston, MA 02115,","Lounges,American (New),",3,$$$ ,24,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,301646010,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Rustico,2672,"85 Canal St,Boston, MA 02114,","Salad,Sandwiches,Pizza,",4,$ ,161,161,4,2,0,2,0,0,1,1,0,0,0,0,0,0,0,0,Boston,301568000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Second Cup Coffee,2780,"97 Causeway St,Boston, MA 02114,","Coffee & Tea,Bakeries,Sandwiches,",3.5,$ ,15,15,0,0,0,0,0,3,6,0,1,0,0,0,0,0,0,0,Boston,301651000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Subway,2969,"205 Portland St,Boston, MA 02114,","Sandwiches,",1.5,$ ,14,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,301651000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Swissbakers,3035,"1 Nashua St,Boston, MA 02114,","Breakfast & Brunch,Bakeries,",3.5,NA,6,6,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,Boston,301927500,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Tasty Burger,3095,"1 Nashua St,Boston, MA 02114,","Burgers,Fast Food,Hot Dogs,",3,$$ ,50,50,1,6,0,2,1,4,3,2,0,1,1,0,0,0,0,0,Boston,301927500,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Tavern In The Square,3114,"120 Beverly St,Boston, MA 02114,","Sports Bars,American (New),",3.5,$$ ,252,251,5,5,4,2,3,4,3,5,5,1,3,0,0,0,4,0,Boston,301536000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
The Bistro Restaurant and Bar,3168,"107 Beverly St,Boston, MA 02114,","American (New),Bars,Breakfast & Brunch,",3,NA,2,2,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,Boston,301523001,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
The Four's Restaurant & Sports Bar,3222,"166 Canal St,Boston, MA 02114,","Sports Bars,American (Traditional),",3.5,$$ ,353,353,2,2,4,1,5,3,2,0,3,1,1,0,0,0,0,2,Boston,301602000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,TRUE
The Harp,3238,"85 Causeway St,Boston, MA 02114,","Sports Bars,American (Traditional),",2.5,$$ ,284,282,2,2,5,0,1,2,3,3,2,0,1,0,0,0,0,0,Boston,301672000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Viva Burrito,3484,"66 Staniford St,Boston, MA 02114,","Mexican,",3.5,$ ,280,280,4,0,2,2,2,0,1,0,2,0,2,0,1,0,1,0,Boston,300470000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Ward 8,3494,"90 N Washington St,Boston, MA 02113,","Cocktail Bars,American (Traditional),",4,$$ ,473,468,5,1,9,3,3,1,3,4,5,4,1,0,0,2,2,0,Boston,301521000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
West End Johnnies,3512,"138 Portland St,Boston, MA 02114,","American (Traditional),Dance Clubs,",3,$$ ,309,309,3,3,1,1,1,4,0,3,0,1,1,1,0,0,0,0,Boston,301665000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
West End Pizza,3513,"252 Friend St,Boston, MA 02114,","Pizza,",3,$$$$ ,12,12,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,Boston,301656000,25025020303,43,111.6744186,111.372093,3.341732611,0.255813953,0.372093023,0.046511628,0.023255814,0.302325581,73,64,95,99,79,96,76,74,72,38,34,4,3,13,18,3,FALSE
Caffe Lil Italy,606,"178 Salem St,Boston, MA 02113,","Coffee & Tea,Breakfast & Brunch,Ice Cream & Frozen Yogurt,",3.5,$ ,59,58,0,1,1,0,1,1,0,2,0,0,1,0,0,0,0,0,Boston,302154001,25025030100,7,213.1428571,212.5714286,3.855563003,0.285714286,0.571428571,0,0,0.142857143,17,11,21,12,10,19,26,17,12,18,4,1,4,2,6,5,FALSE
Corner Cafe,857,"87 Prince St,Boston, MA 02113,","Dive Bars,American (New),",4,$ ,64,64,1,1,0,0,0,0,1,1,0,2,0,0,0,0,1,0,Boston,302251002,25025030100,7,213.1428571,212.5714286,3.855563003,0.285714286,0.571428571,0,0,0.142857143,17,11,21,12,10,19,26,17,12,18,4,1,4,2,6,5,FALSE
Ducali Pizzeria & Bar,1047,"289 Causeway St,Boston, MA 02114,","Pizza,Italian,Beer Bar,",3.5,$$ ,279,279,1,1,2,0,0,1,2,1,1,2,1,0,0,0,0,1,Boston,301431000,25025030100,7,213.1428571,212.5714286,3.855563003,0.285714286,0.571428571,0,0,0.142857143,17,11,21,12,10,19,26,17,12,18,4,1,4,2,6,5,FALSE
Filippo Ristorante,1178,"283 Causeway St,Boston, MA 02114,","Italian,",3.5,$$ ,225,225,0,2,6,2,2,2,2,4,2,0,0,0,0,0,0,0,Boston,301431000,25025030100,7,213.1428571,212.5714286,3.855563003,0.285714286,0.571428571,0,0,0.142857143,17,11,21,12,10,19,26,17,12,18,4,1,4,2,6,5,FALSE
Massimino's,1934,"207 Endicott St,Boston, MA 02113,","Italian,Desserts,Wine Bars,",3.5,$$ ,367,364,0,4,5,4,1,2,4,2,2,5,1,1,2,2,3,0,Boston,301425000,25025030100,7,213.1428571,212.5714286,3.855563003,0.285714286,0.571428571,0,0,0.142857143,17,11,21,12,10,19,26,17,12,18,4,1,4,2,6,5,FALSE
Regina Pizza,2572,"11 Thacher St,Boston, MA 02113,","Pizza,",5,NA,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,Boston,301381000,25025030100,7,213.1428571,212.5714286,3.855563003,0.285714286,0.571428571,0,0,0.142857143,17,11,21,12,10,19,26,17,12,18,4,1,4,2,6,5,FALSE
Theo's Cozy Corner,3321,"162 Salem St,Boston, MA 02113,","Breakfast & Brunch,Italian,",4.5,$$ ,497,497,15,2,7,6,6,13,17,7,7,8,1,0,2,0,2,4,Boston,302182000,25025030100,7,213.1428571,212.5714286,3.855563003,0.285714286,0.571428571,0,0,0.142857143,17,11,21,12,10,19,26,17,12,18,4,1,4,2,6,5,FALSE
Crudo,896,"78 Salem St,Boston, MA 02113,","Japanese,Sushi Bars,Asian Fusion,",4,$$$ ,263,263,3,2,6,5,4,5,7,3,0,3,1,0,0,0,1,3,Boston,302478000,25025030200,15,394.8666667,393.7333333,4.020428837,0.133333333,0.533333333,0.2,0,0.133333333,71,66,72,66,64,98,112,130,57,48,32,9,17,16,39,27,FALSE
D'amore's Italian Restaurant,924,"76 Salem St,Boston, MA 02113,","Italian,",2.5,NA,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Boston,302474000,25025030200,15,394.8666667,393.7333333,4.020428837,0.133333333,0.533333333,0.2,0,0.133333333,71,66,72,66,64,98,112,130,57,48,32,9,17,16,39,27,FALSE
Domenic's,1007,"54 Salem St,Boston, MA 02113,","Italian,",4.5,$$ ,128,128,0,0,0,0,0,0,5,38,6,12,3,0,2,2,11,3,Boston,302456000,25025030200,15,394.8666667,393.7333333,4.020428837,0.133333333,0.533333333,0.2,0,0.133333333,71,66,72,66,64,98,112,130,57,48,32,9,17,16,39,27,FALSE
Forcella,1241,"33 N Sq,Boston, MA 02113,","Italian,",4,NA,24,23,2,5,0,1,4,1,2,2,0,0,0,0,0,0,0,1,Boston,301459000,25025030200,15,394.8666667,393.7333333,4.020428837,0.133333333,0.533333333,0.2,0,0.133333333,71,66,72,66,64,98,112,130,57,48,32,9,17,16,39,27,FALSE
L'Osteria,1688,"104 Salem St,Boston, MA 02113,","Italian,Wine Bars,",3.5,$$ ,325,325,2,5,2,0,1,2,3,5,2,2,1,0,1,0,2,1,Boston,302510000,25025030200,15,394.8666667,393.7333333,4.020428837,0.133333333,0.533333333,0.2,0,0.133333333,71,66,72,66,64,98,112,130,57,48,32,9,17,16,39,27,FALSE
La Famiglia Giorgio's,1706,"112 Salem St,Boston, MA 02113,","Italian,Pizza,Pasta Shops,",4,$$ ,1443,1441,12,11,15,10,14,22,21,27,14,11,6,1,0,0,1,5,Boston,301346000,25025030200,15,394.8666667,393.7333333,4.020428837,0.133333333,0.533333333,0.2,0,0.133333333,71,66,72,66,64,98,112,130,57,48,32,9,17,16,39,27,FALSE
Loconte's Italian Cuisine,1816,"116 Salem St,Boston, MA 02113,","Italian,Wine Bars,Seafood,",3.5,$$ ,303,303,2,1,0,0,2,3,3,1,2,2,1,0,1,0,1,0,Boston,301342000,25025030200,15,394.8666667,393.7333333,4.020428837,0.133333333,0.533333333,0.2,0,0.133333333,71,66,72,66,64,98,112,130,57,48,32,9,17,16,39,27,FALSE
Mangia Mangia,1902,"147 Endicott St,Boston, MA 02113,","Italian,Burgers,",4.5,$ ,38,38,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,Boston,301361000,25025030200,15,394.8666667,393.7333333,4.020428837,0.133333333,0.533333333,0.2,0,0.133333333,71,66,72,66,64,98,112,130,57,48,32,9,17,16,39,27,FALSE
Monica's Mercato,2066,"130 Salem St,Boston, MA 02113,","Specialty Food,Italian,Pizza,",4.5,$$ ,484,484,7,2,4,5,2,8,11,7,4,2,1,0,4,5,8,4,Boston,301320000,25025030200,15,394.8666667,393.7333333,4.020428837,0.133333333,0.533333333,0.2,0,0.133333333,71,66,72,66,64,98,112,130,57,48,32,9,17,16,39,27,FALSE
North Square Oyster,2193,"5 N Sq,Boston, MA 02113,","Seafood,Bars,",4,$$$ ,198,197,7,1,0,0,0,0,2,0,2,0,0,0,1,0,0,0,Boston,302511000,25025030200,15,394.8666667,393.7333333,4.020428837,0.133333333,0.533333333,0.2,0,0.133333333,71,66,72,66,64,98,112,130,57,48,32,9,17,16,39,27,FALSE
